AuthorId,PaperIds
1254701,1920577 986298 751841 364296 1771284 1579520 862561 858067 2099987 135385 1803165 2143289 41414 322615 862034 2068579 1187547 2257801 770972 2113252 1947986 174188 21680 1325070 1262518 1308149 538548 855610 512610 1957862 1678989 1826993 285786 796520 1261511 894752
107824,614071 1729618 2147416 1086746 1631523 1477452 977973 450908 919772 893052 1298948 1403385 2083364 1983180 163224 727563 1501656 1501359 1287908 1182931 1563479 289816
1832870,1024688 2107516 2016730 330996 30683 1898200 1463345 1766356 949635 2013902 1669830 1907009 526605 197423 2068167 120323 1880512 1272480 2081548 1884879 1732943 1579118 1573249 1623335 1895671 1456250 628922 83235 1819787 1320230 1196825 1070039 358256 1471275 1288006 1232952 1956639 909952 1065350 2150951 1393567 1244467 1430357 1075849 796523 1458003 1498692 1804905 1774094 1288397 1593362 366701 1200131 990619 789845 1533678
1574202,1779041 1057642 216160 973912 146503 670841 456940 146446 78814 181723 936092 1947918 1718066 555043
206139,614594 975981 442636
554549,1482025 2192644 1404178 1039929 569572 1353904 49092 1496759 1311413 1189093 304084
795970,1594672 1134277 1016032 112518
812364,966747 1820349 1738311
869709,1998324 1086996 106916 40728 1419433 1066854 1711548 2000034 1635190 686890 2073609 1354038 1025051 921638 739518 1726671 1865840 551403 51522 2238329 1773178 2059962 1055018 956996 1552770 882664 200055 190451 314509 1760659 1419129 1490089 2150139 332645 1035728 696416 534899 2088356 1823582 1339416 49910 2112349 1905656 1085114 904626 1818671 1402445 1536017 1216154 702021 271910 1312702 35035 1845199 1207549 986422 2254379 2053576 653002 545010 522706 52294 1053289 1750062 1233567 52519 1737986 2163614 1638102 1184078 579683 575203 376146 1358736 2174534 1621474 1853513 1531152 1737120 1147305 870204 24173 517503 782297 87629 974354 1059898 943533 1168095 633689 1230521 440882 1844053 1827900 1001035 94865 1119325 1181306 2189677 1272841 1314956 460436 1076960 150831 1381280 1073224 787582 1226762 1683041 467437 1335732 1321509 738943 1754179 1583702 1214354 1166667 1089276 704924 441424 156514 1955030 2108256 1107184 211266 732831 1567173 1463019 327605 83621 855678 527213 1173022 142876 1706781 554017 1086902 846397 135930 390290 28549 1476832 1717907 1696473 535263 440828 253662 1653232 1838174 1393589 1829775 1431435 1962687 898888 2115871 591178
2237774,962075 576309 65509 680587 1035072 406126 1551550 1796165 1518494 209809 722783 1243748 774924 607048 608034 2196484 261966 1551584 1008336 1886501 1368992 1066679 2075647 217417 2109476 1712943 852961 2117753 1759287 670716 459742 1094941 915761 845669 659073 2258783 1587120 1099733 136768 1989523 339910 1445504 1566832 2066352 1898387 2147952 1735115 1047903 2246149 1859790 2196117 2152343 268510 2076800 561420 404220 2080254 113392 975397 1875267 1572599 1709604
525649,1733353 989511 568450 480837 454516 712211 286264 710619 691561 1108579 1936005 934445 403054 971381 2149698 1546920 1190649 1124518 437114 1135341 477292 869803 2178535 381437 1870409 714633 1635568 2089042 855266 32752 1886339 1946874 1075617 409204 1792414 2232357 1536456 422439 580127 140415 281953 1743065 306101 987344 892701 1934105 1637279 1171619 1701323 1849038 1603272 1967069 1086545 70603 1057536
214354,2228179 1604496 770112 955024 2221751 2091978 1952981 1835002 817710 352404 172058 352853 2203250 1049925 124520 373838 812577 1890050 384968 924301 229873 733060 1266794 867937 2196212 19538
623958,673758 1194665 1444815 1544806 661355 1698989 1564353 715938 273093 1374220 2045012 573790 80996 707698
2254167,1551270 705633 148284 64897 2064897 1692278 1234777 822329 816362 810899 728388 642407 451798 395340 359041 62784 1783524 981082 594098 409890 1057788 315697 14978 405022 2157296 591066 102756 2062307 1003888 465633 176055 1724130 501512 44459 1149007 381546 2156824 1964834 531302 72556 468973 867603 381608 1210423 106861 2153615 2132841 103354 1494907 391903 1804914 244891 1914171 1907883 855388 937532 916438 784854 593152 2080658 1377853 1464221 1237662 915699 200620 1482816 1297364 1879280 1842909 82899 1188894 1170063 2059262 787912 1130509 1114323 818250 433516 1135372 679532 179773 880504 185709 1613160 1315298 1495348 59629 1522126 1677789 1430080 737925 818700 420411 1906824 355251 1841503 1880736 388909 388909 779394 566724 1483717 161693 1463918 733912 772279 1670741 1077565 1077565
599384,764724 525721 509041 1579097 310591 1790357 1779734 1289599 1879014 342578 254220 172043 1700000 1303483 960751 1982154 1127730 1844884 947504 1168754 777327 1655795 856149 1450909 1585952 1457704 874247 1027154 759644 323227 79793 1710387 2192914 857597 1226089 1359908 809161 89989 1114355 750393 194389 842296
943456,1727322 1641792 1173528 1958766 1068776 1839808 604855 2218485 1665372 786907 1952837 1891663 1205044 47901 270977 1082025 886308 170112 1017332 1143563 1708337 1235644 849299 989402 365221 1897091 338835 1734606 263290 1908644 521885 941439 440854 1233774 899388 1947436 1195187
1770852,2137201 1682000 1365211 1194909 1147352 678001 382955 626367 2171701 1989891 813224 611529 1078827 189365 728124 1354742 1771383 931881 2202179 719203 1933217 1529756 1973679 1482971 681389 703376 500028 124517 1004462 1673770 851192 1875090 1138510 1773173 1393555 768857 690307 560382 1232267 1677327 1600867 1091387 1855648 1125528 1862716 471023 252070 11502 2008183 1121359 1854612 542219 582003 1332280 1892967 52798 1162646 1497734
255333,2182264 2143321 2095158 1936166 1809960 1578707 1499566 1344374 1284537 949088 575491 428459 427651 1851188 1199387 268645 1706237 484001 731673 905317 312913 398297 2109067 2067564 810481 788023 570013 466660 169815 2245664 1807055 21908 2054661 2173707 2165596 504688 1809161 592987 591796 177788 1371620 1095483 345442 1193414 1926050 219254 1873157 2151639 952216 1333087 2188930 113624 1427420 363194 1102040 1388014 2055851 1668390 132633 1100661 898979 1462785 1922497 1815318 1600600 1217229 1663035 156742 2200817 1804929 1563298 80580 2225406 404421 114272 223287 1354769 943550 1335371 1681461 851722 38349 1139711 1315771 2076059 1451342 590603 1479296 1480060 261666 1580459 602943 2013028 1147270 58030 1998369 731006 1018789 264010 2047875 1615789 1130193 271444 1498081 486285 1731851 688359 1386201 1156345 2057693 226526 1158984 1466963 1165905 1194526 1197843 620820 745818 1955095 1789214 871952 707628 587847 1587167 24631 1454839 44556 2040294 634840 718199 551707 1824929 1527676 929599 1521114 1119369 96302 2092854 93906 1441212 1962493 943113 437871 105780 1968117 1486371 1959956 231854 2014183 1574719 2251782 1455599 1666820 159476 542069 118702 1816601 1296523 557456 1916521 247320 1867629 480867 1932496 265746 1576314 1341614 1814536 577316 2164037 1364600 1684829 1225400 1232616 990433 501569 858764 265877 1333145 892664 2055661 1810484 1675238 1486837 935007 887508 98402 220638 1169048 1824064 1445215 1175545 572333 1827436 73728 179649 1289140 1277439 1172537 877909 322864 273007 1365545 1968398 120939 742673 1306285 1118693 807631 2253902 719862 2114776 244322 518755 2165185 2022286 2011193 1787208 1577171 1352596 928690 507055 409149 403301
173414,48256 1466353 2167599 719677 1480157 1984049 609213 593887 2052967 1459107 1356363
1344873,2044135 2109956 2112692 1547367 1679746 1658383 1413071 1301347 1019815 822598 579612 1392050 1444689 778025 1659012 551121 625221 1878206 194026 1135644 2205216 570759 1689139 1356175 2191802 2026342 2077645 1517902 65793 1948865
615787,1862941 1631458 1446323 970612 882901 742888 700353 634632 325349 1442928 930704 1880646 1435847 299488 1237922 1777757 1961533 2006709 89550 326526 1480096 1646412 1567327 1228499 1665813 466165 1117597 1765818 1706023 1071969 390852 708169 128346 552671 1875044 1411642 837081 1121451 241627 153930 1229730 1903121 945157 1187785 1178241 317265 1087029 176678 385460 2006429 615423 1569770 2165329 1091199 626541 151255 115 1759861 1216030 1627680 361012 1373361 1756619 1482058 593100 262598 175362
409832,1220128 92225 328399 1228057 291534 1560743 1274804 661325 230469 1654875 1969510 1575379 913771 1053897 2139393 2016380 1249668 941741 1293210 965872 1038238 1286047 2229722 1065051 2098568 991204 306692 2171698 1726356 1942097 54448 895147 1250226 1012971 743955 2024177 2123141 1523169 1397725 1076757 898260 1700104 309571 1109106
566653,382644 817778 2041057 1456414 1095259 1229066 2005660 1896766 956855 1510023 1465324 771260 528528 2132159 302363 510915 1914717 868166 664434 1301486 1279736 318858 1589221 252518 1029312 1155306
2048047,837373 162701 2026918 1965886 1429165 1266541 594997 1686171 1878776 2191326 1755646 1368845 1352687 535812
1574281,2126889 2194665 960192 963619 1061822 1496206 2197575 155620 1745321 218957 1490368 1434947 580241 338845 687865 1882803 358033 1913034 1122351 887055 483222 928667 635408 1992926 2089366 1981629 159980 2073524 1347233 1792246
173450,2154540 506525 2000435 2088759 1635974 1970490 808776 1404448 1605950
329105,1035906 1894875
1303958,1780623 624482 531140 121249 1856296 598280 1882743 50804 254502 1895305 1305596 1664587 143853 320553 1236657 1902614 856745 2198854 324503 861550 293071 1083561 1083561 1438576
1279389,821357 1077926 352752 2030836 558210 1373775 1022326 1895521 207149 1049132 1188447 1660726 2187293 1937622 1301689 309297 1542791 2029604 684544 314636 123486 283455 2036542 970122 2247151 1559263 1022826 386363 2108566 1571086 1465367 2189866 99549
1877407,1216823 1686002 747711 1701887 544461 1880837 1809282 1492283 1438414 839134 821940 1700419 1984853 299143 2015820 1149722 1154331 2140093 1624332 1406471 1148820 963290 1964608 1172202 838849 540178 405216 596923 1314525 1118812 1793900 1279169 1458010 689266 1656392 1354473 1121635 1893437 1318974 862094 199396 816860 277109 1071964 29525
1181088,337764 603793 2137632 1970759 1652049 1531588 1404666 1113693 117741 2169523 151748 2199255 562654 1080204 1937261 457665 739721 1363793 1082936 11184 1739837 399357 1475559 1135624 1686347 572123 2152618 1493429 1435269 2014477 1967314 1322656 494702 1150438 1382350 1395943 1037053 895918 1684374 1825184 2063570 1999825 942 164761 1829014 1295364 1170651 1428672 360705 546987 561260 208275 2218365 49639 1764393
1680808,2034002 867229 790633 227409 2175314 569740 245766 214452 1542095 964023 1234068 1874531 1746830 1770038 2145250 1095156 999700 694768 8083 994634 669608 587495 950265 1631838 719333 1197615 2017124 1013806 1446318 1615527 2060104 1695612 903894 1869800 1715564 41053 125925
591273,270890 1636797 1042527 2197282 1571314 1642892 1060348 1736606 995559 287008 1672433 138405 1689324 2029024 1663903 281239 1785490 1299162 1541484 500443 1007220 518081 559636 876982 198540 1150013 98412 1996382 521826 469478 925578 742481 1981837 902452 2017209 1103450 1422639 1756937 379065 1153249 399125 194384 362971 1599701 605661 2203613 2108457 1326472 129601 39643 1645181 1914077 1286671 275081 1128561 2059488 2014425 471437 150136 39060 2185127 753342 46989 646473 287117 223611 1677257 1405891 1789427 1217581 909009 2227349 1059524 1697022 2122614 1957977 1209225 1685330 951609 1167804 1164486 913637 1640517 1647405 1455505 1245203 817557 700919 469033 135679 1577336 123634 333943 77617 2103016 1587943 257446 1899776 826503 1179204 1312162 1558588 1335665 2167779 571817 1385506 1444690 1470108 906394 978047 2194956 314735 35638 346683 1439129 628707 540614 988830 918173 1826534 496598 1180856 2025679 1047143 2052993 1991214 1616020 1115913 459526 338402 335958 526581 1383049 1416054 1838614 1242443 791949 1343670 776743 999514 632237 1272748 2258117 1503691 1426328 1164296 905278 768458 647347 560538 84744
1697194,2185858 841355 1784535 2238680 1286333 1161697 1014224 1077916 1272571 718797 1266523 422756 194119 1549646 1611950 2029326 239699 1410500 890125 581890 310109 500734 1407952 1164975 1428094 208785 266460 1380263 718951 1264609 1632265
509355,2240400 2212962 2201073 1665268 1650460 1511192 1384777 1020045 885289 767223 657627 613070 509734 377293 324556 22113 1084000 936133 1176804 410381 1171988 1145132 1409913 813888 1248848 1968493 279720 54768 494431 2213889 912167 1641405 1024173 962126 513366 245896 1732056 678684 1817935 264301 2199869 130394 970078 1698260 93858 1599774 736159 2089445 598059 524336 167009 856789 1752712 1688538 1323720 321254 1049196 1774766 783692 705404 649625 1850078 1660226 1500598 17643 359282 1894253 1252407 82615 1872428 2076230 871984 707573 2016514 443478 224160 2231710 583377 1779397 1551799 179389 1265393 494592 543903 755150 619677 1653182 559672 420750 2215472 2005124 1933605 292366 770175 29289 1093407 2103612 398414 1279807 1257602 1492081 595288 917737 1838677 1075221 1458277 385662 1099065 1998817 248523 1565993 228342 911633 337895 756700 539203 927394 1691037 875602 2089388 906832 603697 773896 204975 1891762 1759850 960344 1868683 797003 358003 1136238 654873 374588 2147072 677302 2135953 1153230 1119814 1039663 694615 76772 628843 2238114 1445875 588294 910335 240553 525285 1824068 1762214 292971 1583 2240791 1751894 1472140 1292875 1107619 1221414 1211849 715520 1866886 977469 245776 414595 1842654 413267 1886242 2001408 1028124 712461 704515 518054 609466 1848700 1011919 1413668 2185760 450148 1729345 2095884 1169257 843598 707740 235048 1378252 15536 1681944 1135075 2005924 1803365 468460 401398 767349 377717 431533 59311 1369098 680097 535785 2115523 1535791 1932467 261941 1745717 707109 390589 1740652 1048679 1830189 1673607 1418825 1221159 1476899 1914523 605038 1741316 217845 844313 1887252 1824543 875842 685979 675604 520461 399230 1470862 583396 834338
345516,1918528 1801771 1778656 1684786 508201 26049 1928189 757860 1282686 257825 2081294 53160 693781 627118 1144370 1840543 1681189 2060270 1343902 1209742 1181485 1721715 116900 1561572 2222613 1296036 1312504 2178480 442312 175276 1238237 1721436
1123757,2072692 2117091 753038 436649 237562 132762 2223905 744390 689457 1962822 468176 431193 1857672 582621 921539 2129992 1760978 30001 1803148 1140957 1900679 1034685 1897632 23222 26139 1231595 466385 621041 621041 621041 452731
1791560,123175 1411601
894386,2122109 1823309 452614 2047002 2162622 2084593 1475743 1266135 855326 1098275 1387836 1795809 1721856 1917023 1094023 493822 2169342 2033247 1542581 1298702 849425 216638
1295797,693488 693488 693488 1041692 1041692 44590 44590
83382,1199766 1167894 2017700 1497963 1466419 307319 1767413 270314 1528956 853000 1986699 1509480 628568 2252625 2035268 2188012 1611181 723869 2004456 2124659 2066380 482660 1153868 1769091 208752
509373,1133034 2165570 582849 683342 1644827 1168210 389084 1652034 433262 338325 719796 145145 1614754 1348987 1548267 2217703 2239613 1150243 732062 337983 1477609 1146903 17764 196544 1593057 802137 2717 798773 608693 1229220 65245 2005011 2105026 339416 975088 1370468 1356150 1505012 130410
1630453,2110936 1424775 1115518 686157 1228182 510168 637335 1220442 1978148 817460 80726 481960
1391520,1972256 208045 675358 2235593
869838,893922 1424427 2162008 309001 849613 1783431 812290 702797 670645 452879 722847 182539 1966730
1787349,630014 1013626 158954 133443 1316948 320481 1464473 1026991 522037 1959266 1379707 1916008 1063707 1608572 57982 1596941 1361908 446503 1166224 1166224 1000064 2050169 711081 486036 2029400 203522
1320426,1902142 1771725 530272 1892131 695808 1708125 2030641 1217150 2101793 1823228 2254057 1361248 1044231 1621482 1204945 1708765 1979174 960730 2152295 1292847 459733 1349991 2151717 1827475 704443 1206269 1499922 2244384 2256878 1375437 640948 952398 1008091 1557399 317770 210823 412564 83977 14823 1478684 193316 577556 436313 1604134
558571,1037883 918024 135428 495236 1597718 1531925 1628625 181918 1248713 34579 624746 767697 1336085 273124 347495 1489615 2194155 1104699 1455033 1856472
1705452,2141364 1873203 1714777 887719 873554 59689 25790 1303946 1654505 1104505 910246 499285 83676 1027371 2190987 1668506 2089572 2085851 1882684 1619750 576859 2087697 1938019 634219 139257 1086733 1718001 1319099 984333 1399579 621996 563325 499824 1870614
1129370,1960017 1788648 1747909 1698927 963390 551296 1943769 1182089 1463467 1083882 350324 737910 1315522 2111253 1641028 1001299 724107 216329 421792 1770853 1591798 1376013 18131 962604 622261 298094 796553 968942 686211 1555674 1606380 1386217 975718 921011 2247461 1097123
624117,1018682 963381 1352665 302137 1178830 1913552 1233390 1905734 913267 490357 2150016 1026140 65663 1742797 1875209 970338
968182,950766 950766 950766 950766 950766 558599 558599 558599 558599 558599 2026078 1438749 1625804
337399,2131979 1522124 54882 183356 1884028 113344 110330 535471 2168905 938409 602161 2259007 1601730 1469653 474814 177520 1310534 1907624 1571564 1754111 2001368 282435 844746 113226 2129761 1305591 855714
509434,1316980 2131114 420632 1705808 618940 194814 460870 737596 478762 842618 2208550 1882993 1802060 1176773 1194796
771580,1181398 780087 465704 1735149 1710219 2247269 1568244 1018456 412369 710295
1951238,678548 991110 1939673 1894674 932389 741703 727690 655855 1045878 1383601 545120 1804492 397930 1285138 2059707 1945576 1316156 1846882 1717129 815491 227977 540594
1263115,2130794 858267 301635 26450 2210387 977649 1726011 1099954 1325220 1056182 233062 2136532 1882098 216513 1446577 2179529 1337292 537756 2051137 2018626 2078392 509532 1815126 629856 2258001 2128647 1497459 1243469 93371 2000401 1856141 1687003 216995 1616356 2038414 56851 1911337 215113 1861288 671757 793621 587089 412396 698665 568620 931725 1756753 2071120 804342 856717 418505 272516 1315181 1096064 66373 52971 1929018 1389565 316744 548021 1763990 566339 1767212 1800714 152935 1992639 1956830 627227
2278924,346359 1067383 1214724 376608 783927 1099247 62703 1774742 878619 1502509 1063857 2223820 2173072 855156 1009334
1343746,1218986 2015084 1712592
1730066,83828 1947452 247209 24213 1464987
1410579,790639 1625827 862401 1150707 1852037 1161240 1161240 1583038 1417580 390764 1336951 424155 1444355 1722841 1310167 660251 652186 649075 303453 217615 217615 1557064 1983001 203066 1260008 1075717 1942179 1038306 2075685 1678320 1656042 1322708 1258205 1152984 1104363 1094871 619762 6871 1864330 64589 523518 1129784 1147371 522645 1719881 463292 1268949 1437155 1226086 2200810 1145249 2180242 926308 505834 388611 1565453 1176358 2202413 59662 684572 2229290 1919718 1147698 995206 557094 271708 875379 396436 174986 2035313 968712 2204972 898163 43653 1679609 611138 1069940 1743564 1950852 1903685 1463398 862608 78611 122071 502909 2126590 1551266 1172161 958728 569046 1179859 829702 2094421 384454 2158127 1367221 1699553 1233354 1004624 621071 2183129 1943105 700987 365178 339400 19220 2005466 373786 1279193 579332 1871621 849635 849635 611676 1569724 874405 1068050
2188824,2002512 2002512 1822268 1822268 1506920 1506920 410478 410478 198092 198092 923044 923044 267977 267977 1770529 1770529 1901459 1901459 2121671 2121671 274398 274398 1978358 1978358 1088400 1088400 1023888 1023888 538149 538149 524237 524237 828353 2012150 2012150 2012150 2012150 408731 408731 408731 408731 1716747 1716747 390755 390755 1171155 1171155 199869 431229 467424 467424 1309633 1309633 1309633 1309633 668678 668678 2082500 2082500 1449820 1449820 1624003 680792 680792 680792 680792 2074536 631718 1784341 1784341 1784341 1784341 1395114 1655437 1655437 1655437 1655437 1001194 1193015 1193015 516697 516697 1712922 2043899 2043899 2042813 2042813 1666011 1666011 1283157 1283157 1277239 1277239 343809 343809 1941680 1488195 1139315 427601 1653007 1653007 1258602 1258602 1158033 1158033 832090 832090 690859 690859 979788 1426899 1426899 313755 313755
2229787,1966390 1656308 1567097 1092372 445167 193839 2172972 352140 1322228 1664784 687713 1787770 2183934 606834 375318 1648531 1431937 110987 773956 1994879 1716905 843476 1018931 784031 1434725 568503 133375 1785311 1095847 1295812 1167524 1939652 2241394 498540 1203474 2224426 1746423 1257869 620403 962441 1966493 802767 1875832 851065 2062342 1906263 935596 601700 553817 2074605 1241778 1117900 1064885 976968 370672 225111 2003970 1416720 862947 1986114 2149859 841127 798997 595890 174821 283164 1719436 1729800 1536681 501656 594633 1318029 615403 1492574 337055 449928 448609 1625633 1400248 1040116 2135280 1595033 1413283 2112204 991956 404044 433442 1408797 484107 1691208 535680 1407148 492227 1163357 1220450 1441488 1775675 858752 2094986 1459754 1932920 1867173 809833 675802 253850 1664464 1074602 304533 903983 1293887 1547790 1278360 2156763 1368657 1327831 696277 1958664 959878 1346863 342131 125154 1281126 380801 699044 138613 1646540 1708333 1673607 1614546 1206865 759478 35452 663911 640633 620995 826854 2161345 2032334 980887 1443156 1227898 847573 1446591 1255419 3067 95629 1512903 842345 696364 576091 192117 304498 2079632 1943958 1411921 1242149 134187 569938 2220965 228897 1694263 1972946 1583672 1733643 2086131 1907264 1216941 1691324 2041429 1799640 1249606 738311 2227548 978391 855622 2157785 712001 1345796 1753527 1073844 227026 114354 2147112 1932175 1026641 831066 543674 393423 1901148 1742659 1591430 1913108 1865100 1477230 1398469 182462 2161618 1726413 1495038 1475236 1028934 929977 660019 122922 640397 215869 1625444 1088021 2081875 2063221 1794664 1235260 1079389 956665 926001 658437 362702 333506 261265 2164375 1798366 1715096 1233103 1133040 162717
1066526,1164211 582007 515593 832896 582045 1135430 100183 555828 1557571 609954 447702 1164894 1962325 661997 571782 793136 1977727 384072 2231044 1334246 487355
1508899,1069547 1069547 1222347 1144285 1864952 1864952 994072 994072 1575232 1575232 2204276 2204276 2204276 805574 805574 805574 1416278 1416278 1538644 1538644 1970192 1970192 984143 984143 984143 1668852 1668852 1461901 1461901 1484601 1484601 2252341 2252341 1826299 445557 335351 335351 206270 206270 2242268 1134143 1134143 1248497 1248497 1177257 1177257 901345 901345 1362180 1362180 1272368 1272368 814601 814601 2080853 2080853 2080853 788144 788144 1698928 116512 1655647 1655647 1655788 1655788 448689 1825555 1825555 1902372 1902372 640192 640192 1638481 1638481 1412649 1412649 1500723 1500723 810766 810766 1104973 1104973 1099964 1099964 584410 584410 1960097 1960097 1960097 1067009 1067009 1234929 1234929 1360319 1360319 1717864 1717864 338690 338690 195255 1071336 1071336 985143 985143 2192706 2192706 1976800 1976800 340370 340370 454076 795974 31736 31736 2039329 2039329 347675 347675 2083973 1438251 1438251 2256444 2256444 2019864 2019864 434095 434095 224704 224704 138981 138981 203883 835188 835188 909835 909835 1996468 977113 977113 1821256 1821256 840946 840946 299590 299590 172760 172760 390520 390520 354297 354297 1494253 1494253 1359559 1359559 165509 165509 2069609 2069609 762321 762321 1453894 1453894 843693 843693 1216688 1216688 1690027 1690027 1554246 1554246 1330254 1330254 322794 322794 2209342 2209342 830809 830809 215676 215676 1026883 769001 169684 1077747 1033814 1831905 1831905 2239830 2239830 1022263 1022263 2226046 2226046 2189629 2189629 1910544 1910544 236622 236622 363469 363469 1813888 830728 830728 713782 713782 116235 116235 872303 872303 1417976 1417976 1836922 1836922 599643 599643 2202108 566165 702821 702821 1395777 1395777 1731983 1400514 1400514 2181022 540109 1389669 73476 73476 1541541 1541541 714274 975339 1755474 1755474 1837743 933774 933774 281828 281828 1310717 1449030 1449030 1449030 18837 18837 18837 1087310 1087310 1249282 1249282 908810 908810 780205 780205 2226225 2226225 2228134 660180 660180 862663 635142 635142 2013844 2013844 1956116 1956116 987360 987360 2126184 2126184 1849875 1849875 2108808 2108808 2108808 1465914 1465914 1465914 1179191 1104647 998964 770143 434456 1699054 1699054 823087 247491 1436495 2098610 2098610 2098610 2044212 950851 723003
1738281,2114690 2000600 658337 982514 1349730
1017390,154670 1753954 2098828 859494 848895 1894661 6919 749325 1493967 1616964 1284050 1665089 1791887 1228940 2134695 1813778 839732 52277 593494 196889 1932266 905655 457900 1923820 1264897 1330094 1645559 1012422 154902 1244511 550554 884614 1568345 2151102 1448724 1467678 799637 1095209 356219 2007903 1540160 1146828 425729 321259 221786 458796 55597 119665 996752 1772529 1474742 1928921 955827 1774106 167652 2117575 938556 1650052 660025 1839080 1557726 2153751 8843 2224425 1680983 72162 797669 251848 1519865 883543 767723 1600808 1833362 98457 1907465 349013 307820 1774873 1048733 512313 1278787 147722 782320 355484 576672 1501575 1310882 1878701 407738 2250332 636137 1015662 865326 1920898 1596673 2023090 973855 760363 970257 525637 832232 1666929 1159753 1138206 958205 451669 1857537 1246836 1094651 2007651 996608
1274121,695484 379128 243752 165106 1188049 1952025 1418185 1519157 550233 2056914 2024327 1467606 1012803 1962525 1604674 592296 2194035 886126
763449,2222769 1624601 67486 391448 1959310 164352 1769144 434547 1741786 1433068 44567 1567937 1896043
845374,2256809 1001688 679315 294291 1265447 2023886 1154015 264055 225191 1906267 42411 769708 1848125 1680321 1599556 1479064 2152819 1493894 886231 444224
1338597,774551 2253355 1623914 1558801 1685668 995316 1628203 1469203 797180 352713 2240274 939176 1607055 128631 2174719 1813311 1496110 735287 637095 13826 92368 885623 1252710 764845 46889 2134149 2064563 694799 596722 188514 1487012 1308906 567607 466984 2034019 1255134 1200897 1066352 1849109 716780 1436031 394662 290409 664635 958202 1700127 599558 163883 87864 150612 30711 1327374 605176 2149645 1310831 1446983 2134711 1504358 205309 1247512 1373065 1985644 2143985 170146 165027 857234 418356 1062821 556796 1807090 1410586 600767 1479351 1639348 205185 1596994 1190276 895352 1035045 737352 1068764 38757 568245 1589013 9026 162929 1043472 661244 1624727 1515053 1323660 359720 2035910 1805771 452975 613650 1953702 356659 246551 2192586 620236 2132041 1169271 91264 753891 1505504 2199969 277224 1588219 1157923 15477 264515 1011706 872814 899875 2159173 1484004 1805760 1436975 780202 483878 746939 1958126 578076 2188594 2191681 1855817 1585132 1129536 694611 2101717 1685349 211067 1419347 2059462 1770138 1974813 1648104 657268 65617 2155636 2223825 2027162 1929630 2194920 609865 1895534 1726729 898844 589509 1063385 1493020 1069748 821160 2214023 1185254 1894251 1882746 1370238 949903 386657 79060 451289 1883682 195597 1545548 555601 257880 894818 2093999 484578 1869918 1335320 158894 485319 874798 1956516 208031 1937332 2237416 2020271 1791970 1769194 778511 2213844 1279363 1033008 945047 429083 815357 818326 618414 1174683 1835117 38417 1443877 661093 340572 575954 1609300 521955 1343046 987612 1556907 890942 1410140 440329 305303 2110340 1942531 1658350 122595 970490 2250907 1727396 760958 487506 2055225 1572303 618795 420400 2046455 1542401 539451 244987 1682592 1682443 2162015 2030675 1712158 1581170 897423 457737 409482 56685 2178181 2198487 1749451 1182499 782891 2219786 1494118 1385766 1193633 949643 283447 1685539 1472874 1421157 1175624 1102062 296517 2209404 2163695 230774 145876 2084230 2038031 2024123 1998567 1954936 1939566 1741451 1638500 1541192 1406128 1403098 1345765 1291901 1270724 1188946 1173543 1138624 1125259 1087393 1027850 967517 932626 869847 862285 860927 815880 789379 760599 752490 587331 566653 556210 361051 317173 118376 67497 52521
91723,399734 944875 702935 509796 918880 718648 502665 1199434 186658 1032990 506816 1927189 1068752 330209 388752 998703 996718 114788 531788 375444 1176497 820033 434105 1241646
796239,2162632 1975161 1836831 1308487 962509 849818 809509 774643 537561 399033 627053 1516963 2188274 1127821 1495488 1364916 23988 149324 1652267 2043395 634052 491747 437874 2176685 2009216 212359 135144 854261 1244750 384637 506951 1975339 1932595 392607 16401 521945 686414 1347541 967697 582583 1599274 2202644 1224086 1923431 128385 704986 1797758 1635967 461238 107467 2123304 2075008 151399 294499 1806722 1388309 281236 1175224 1760340 1247579 1418933 1854508 503922 1714556 2227587 1597626 1727495 1419481 712870 910266 1697920 1401086 1231132 654722 493158 838477 1181419 1662171 1993814 1824107 940297 19195 1757287 1036170 494429 486794 2235387 1842421 1582103 162855 81967
1828439,997311 856311 1006082 254089 1943781 332594 518398 1917155
403039,2214418 1624503 1440002 1437042 1410557 1396401 1391178 1245133 1232996 1059735 974003 959069 900424 848946 766107 666669 654749 607436 563755 256807 234116 211516 79150 45258 33412 1865554 1982843 1617583 1915971 285463 1848193 1713505 421623 2202706 670879 149358 1854621 1197543 2059870 1959993 1291452 1160030 162662 1012196 2047307 1518002 104927 2057487 1735645 1142208 1074551 682301 549607 1955221 1454425 1872417 996452 544949 389725 986488 1257971 1553583
